model,month,net_return_sum
lstm_dmn,2022-02,-0.010075819006111673
lstm_dmn,2022-03,0.003785653181895188
lstm_dmn,2022-04,0.015181937542620838
lstm_dmn,2022-05,0.0
lstm_dmn,2022-06,-0.0007160035320592519
lstm_dmn,2022-07,0.00024063116619866642
lstm_dmn,2022-08,0.003146707410397871
lstm_dmn,2022-09,-0.0005768493858607683
lstm_dmn,2022-10,-0.0014110620217649252
lstm_dmn,2022-11,0.0
lstm_dmn,2022-12,0.0
lstm_dmn,2023-01,0.0034061686174811775
lstm_dmn,2023-02,0.005939693135767022
lstm_dmn,2023-03,-0.001516119752586341
lstm_dmn,2023-04,0.0031632632647637473
lstm_dmn,2023-05,-0.00313567069880626
lstm_dmn,2023-06,-0.004497097146332128
lstm_dmn,2023-07,0.02284955522798967
lstm_dmn,2023-08,0.005135664665930864
lstm_dmn,2023-09,0.012702921099148301
lstm_dmn,2023-10,-0.0016713392205783563
lstm_dmn,2023-11,0.027818038670701484
lstm_dmn,2023-12,0.0009033463940480952
lstm_dmn,2024-01,-0.004242195826298463
lstm_dmn,2024-02,0.028438186497596035
lstm_dmn,2024-03,0.009585141773728916
lstm_dmn,2024-04,0.001797490485548446
lstm_dmn,2024-05,0.0007461867000895533
lstm_dmn,2024-06,0.0229299842514924
lstm_dmn,2024-07,-0.011432302604277205
lstm_dmn,2024-08,0.02063121126334974
lstm_dmn,2024-09,0.010009959225054049
lstm_dmn,2024-10,0.0002733408975598153
lstm_dmn,2024-11,-0.0027611133913845397
lstm_dmn,2024-12,0.016390542478776592
lstm_dmn,2025-01,-0.0003907766008311895
lstm_dmn,2025-02,-0.0032806456338352772
lstm_dmn,2025-03,-0.0009553577169934579
lstm_dmn,2025-04,-0.015773196988307876
lstm_dmn,2025-05,-0.00010889597933963165
lstm_dmn,2025-06,-0.0012315526315846929
lstm_dmn,2025-07,0.012310071735469545
lstm_dmn,2025-08,0.04501228326391824
lstm_dmn,2025-09,0.025716417434296302
lstm_dmn,2025-10,-0.0424756265419613
lstm_dmn,2025-11,0.05516170956814904
lstm_dmn,2025-12,-0.011703112102550747
lstm_dmn,2026-01,-0.05148185776095496
lstm_dmn,2026-02,0.025293504401687854
lstm_dmn,2026-03,-0.016202744136403092
lstm_dmn,2026-04,0.031105267187874326
lstm_dmn,2026-05,0.0038273967373349156
macd_16_48,2021-07,-0.07363988507673634
macd_16_48,2021-08,0.011867920349797789
macd_16_48,2021-09,-0.1357539424249002
macd_16_48,2021-10,0.2905162138527639
macd_16_48,2021-11,-0.5062030130805378
macd_16_48,2021-12,0.1309683847649708
macd_16_48,2022-01,0.17735899068016991
macd_16_48,2022-02,-0.2199986921879305
macd_16_48,2022-03,0.07984643935865102
macd_16_48,2022-04,0.2709744675896638
macd_16_48,2022-05,0.34355920402287093
macd_16_48,2022-06,-0.33065544687760273
macd_16_48,2022-07,-0.11626974712800381
macd_16_48,2022-08,0.06022856270020191
macd_16_48,2022-09,-0.0367331187817013
macd_16_48,2022-10,-0.008935182791305306
macd_16_48,2022-11,-0.3754992931853173
macd_16_48,2022-12,-0.4542815962020865
macd_16_48,2023-01,0.1865034082570188
macd_16_48,2023-02,0.06820016367467939
macd_16_48,2023-03,-0.25209914244690307
macd_16_48,2023-04,-0.1154418600690632
macd_16_48,2023-05,0.0010524137582107033
macd_16_48,2023-06,-0.08848995302999269
macd_16_48,2023-07,0.07800308003445919
macd_16_48,2023-08,0.15396861449686042
macd_16_48,2023-09,0.10314448327624516
macd_16_48,2023-10,-0.016390770899399908
macd_16_48,2023-11,-0.16026859273428518
macd_16_48,2023-12,-0.002837497885042034
